"id","template_id","template_name","report_product_name","report_name","sample_info","basic_info","product_desc","test_result_summary","important_targeted_gene_summary","cancer_risk_tip","total_risk_assessment","thyroid_cancer_hot_spot_result","hrd_state_score_tip","hrd_state_brac12_tip","hrd_state_tip","sarcoma_typing","sarcoma_typing1","endometrial_carcinoma_typing","iymphoma_typing","iymphoma_prognosis","brain_glioma","brain_glioma_1166","midline_cancer","kidney_cancer","thyroid_cancer_prognosis","variant_list","somatic_drug_tip","cr_drug_tip","somatic_mutation_tip","cr_mutation_tip","somatic_mutation_DR_tip","cr_mutation_DR_tip","approved_targeted_drug_FDA_NMPA","endocrine_therapy","TMB","MSI","MMR","Immunity_P_N","HPD","HLA_LON","HLA_LON_1","tumor_neoantigen","PD","approved_immunity_drug","hrr","cancer_risk_anal","hrd_state_anal","thyroid_iymphoma_drug_anal","variant_mutation_anal","somatic_mutation_anal","cr_mutation_anal","variant_anal","mrd","TMB_anal","MSI_anal","MMR_anal","Immunity_P_N_anal","HPD_anal","HLA_LOH_anal","tumor_neoantigen_anal","prognostic_anal","melanoma_prognosis","chemo_anal","WES","QC","tumor_gene_significance","sarcoma_gene","brain_glioma_gene","midline_cancer_significance","rcc_features","salivary_gland_tumor_gene","endometrial_prognosis","HRR45_BRCA45_HRD_genebg_intro","HRR45_BRCA45_gene_intro","HRR45_BRCA45_HRD_people_feat","gene_instability_intro_HRD","hrd_and_tumor_therapy","common_drug_gene_list","gene_intro","cancer_bg_intro","cancer_improtant_gene","test_cancer_gene_panel","cancer_gene_pathogenicity","method_limit","test_method","genetic_interpretation","variant_interpretation_statement","variant_test_summary","test_flow","reference","signal_pathway","screening_methods_excluding_genetic","glioma_marker_significance","glioma_genetic_risk_gene","faq","has_subreport","deleted","creator","create_time","updater","update_time"
"97","0","988_HRDscore基因报告","","实体瘤988基因+同源重组修复缺陷评分（HRD score）检测报告","1","0","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","18/11/2025 15:18:11","levi","18/11/2025 15:18:11"
"98","0","NOVO泛癌种1238检测报告-湖南省中医研","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","28/5/2025 20:41:56","levi","28/5/2025 20:41:56"
"99","0","泛实体瘤188基因检测报告-湖南省中医研","","实体瘤188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","28/5/2025 20:42:00","levi","28/5/2025 20:42:00"
"100","0","消化道肿瘤50基因检测报告-双样本-湖南省中医研","","消化道肿瘤50基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/3/2025 23:46:37","levi","16/3/2025 23:46:47"
"101","0","泛癌种825基因检测报告","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","28/5/2025 20:41:56","levi","28/5/2025 20:41:56"
"102","0","肺癌49检测报告-湖南省中医研","","肺癌49基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/5/2025 17:33:52","levi","16/5/2025 17:33:55"
"103","0","泛癌种个体化诊疗680基因突变检测报告-简单版","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","28/5/2025 20:41:56","levi","28/5/2025 20:41:56"
"104","0","泛癌种个体化诊疗680基因突变检测报告-完整版","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","28/5/2025 20:41:56","levi","28/5/2025 20:41:56"
"105","0","泛癌种500基因检测报告-简单版","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","2/12/2025 15:09:46","levi","2/12/2025 15:09:46"
"106","0","泛癌种500基因检测报告-完整版-病理科","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","2/12/2025 15:10:08","levi","2/12/2025 15:10:08"
"107","0","泛癌种86基因检测报告-单样本-完整版-病理科","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","20/5/2025 15:35:33","levi","20/5/2025 15:35:33"
"108","0","泛癌种73基因检测报告","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","25/3/2025 19:31:08","levi","25/3/2025 19:31:08"
"109","0","泛癌种50基因检测报告-简单版","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","25/3/2025 19:31:08","levi","25/3/2025 19:31:08"
"110","0","泛癌种50基因检测报告-完整版-病理科","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","25/3/2025 19:31:08","levi","25/3/2025 19:31:08"
"111","0","甲状腺癌24检测报告-双样本-简单版","","甲状腺癌38基因检测报告","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","19/6/2025 14:38:38","levi","19/6/2025 14:38:38"
"112","0","甲状腺癌24检测报告-双样本-完整版","","甲状腺癌38基因检测报告","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","19/6/2025 14:38:38","levi","19/6/2025 14:38:38"
"113","0","HRR45_HRDscore基因检测报告-简单版","","肿瘤同源重组修复缺陷（HRD pro）专业版检测报告","1","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/3/2025 23:39:48","levi","16/3/2025 23:39:52"
"114","0","HRR45_HRDscore基因检测报告-完整版-病理科","","肿瘤同源重组修复缺陷（HRD pro）专业版检测报告","1","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/3/2025 23:39:48","levi","16/3/2025 23:39:52"
"115","0","泛癌种86基因检测报告-单样本-简单版","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","20/5/2025 15:35:33","levi","20/5/2025 15:35:33"
"116","0","肺癌86基因报告-单样本","","肺癌86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","24/7/2025 13:38:35","levi","24/7/2025 13:38:35"
"117","0","肺癌86基因报告-单样本-盖章版","","肺癌86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","24/7/2025 13:38:35","levi","24/7/2025 13:38:35"
"118","0","肺癌188基因报告-单样本","","肺癌188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","28/5/2025 20:41:37","levi","28/5/2025 20:41:37"
"119","0","肺癌188基因报告-单样本-盖章版","","肺癌188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","28/5/2025 20:41:37","levi","28/5/2025 20:41:37"
"120","0","NovoPM1.0检测报告-苏州市立医院","","实体瘤550基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","9/9/2025 16:41:45","levi","9/9/2025 16:41:45"
"121","0","NovoPM1.0检测报告-简版-苏州市立医院","","实体瘤550基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","9/9/2025 16:41:50","levi","9/9/2025 16:41:50"
"122","0","NOVO泛癌种1238检测报告-苏州市立医院","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","9/9/2025 16:42:01","levi","9/9/2025 16:42:01"
"123","0","NOVO泛癌种1238检测报告-简版-苏州市立医院","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","9/9/2025 16:42:06","levi","9/9/2025 16:42:06"
"124","0","泛癌种86基因检测报告-单样本-简版-苏州市立医院","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/8/2025 16:51:55","levi","28/8/2025 16:52:03"
"125","0","泛癌种86基因检测报告-单样本-苏州市立医院","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/8/2025 16:51:55","levi","28/8/2025 16:52:03"
"126","0","泛实体瘤188基因检测报告-单样本-简版-苏州市立医院","","实体瘤188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/8/2025 16:56:31","levi","28/8/2025 16:56:37"
"127","0","泛实体瘤188基因检测报告-单样本-苏州市立医院","","实体瘤188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/8/2025 16:56:31","levi","28/8/2025 16:56:37"
"128","0","肺癌11基因检测报告-简版-苏州市立医院","","肺癌11基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 22:36:00","levi","28/5/2025 22:36:00"
"129","0","肺癌11基因检测报告-苏州市立医院","","肺癌11基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 22:36:00","levi","28/5/2025 22:36:00"
"130","0","肺癌49检测报告-简版-苏州市立医院","","肺癌49基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","30/5/2025 10:40:00","levi","30/5/2025 10:40:00"
"131","0","肺癌49检测报告-苏州市立医院","","肺癌49基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","30/5/2025 10:40:00","levi","30/5/2025 10:40:00"
"132","0","消化道肿瘤50基因检测报告-单样本-简版-苏州市立医院","","消化道肿瘤50基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 20:41:00","levi","28/5/2025 20:41:00"
"133","0","消化道肿瘤50基因检测报告-单样本-苏州市立医院","","消化道肿瘤50基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 20:41:00","levi","28/5/2025 20:41:00"
"134","0","HRR45_HRDscore基因检测报告-苏州市立医院","","肿瘤同源重组修复缺陷（HRD pro）专业版检测报告","1","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 22:37:00","levi","28/5/2025 22:37:00"
"135","0","HRR45_HRDscore基因检测报告-苏州市立医院","","肿瘤同源重组修复缺陷（HRD pro）专业版检测报告","1","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 22:37:00","levi","28/5/2025 22:37:00"
"136","0","肺癌68基因检测报告-单样本-简版-苏州市立医院","","肺癌68基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 22:37:00","levi","28/5/2025 22:37:00"
"137","0","肺癌68基因检测报告-单样本-苏州市立医院","","肺癌68基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 22:37:00","levi","28/5/2025 22:37:00"
"138","0","肠癌11基因检测报告-简版-苏州市立医院","","结直肠癌11基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 22:37:00","levi","28/5/2025 22:37:00"
"139","0","肠癌11基因检测报告-苏州市立医院","","结直肠癌11基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 22:37:00","levi","28/5/2025 22:37:00"
"140","0","消化道肿瘤50基因检测报告-双样本-简版-苏州市立医院","","消化道肿瘤50基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","3/9/2025 17:55:40","levi","3/9/2025 17:55:40"
"141","0","消化道肿瘤50基因检测报告-双样本-苏州市立医院","","消化道肿瘤50基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","3/9/2025 17:55:43","levi","3/9/2025 17:55:43"
"142","0","泛实体瘤188基因检测报告-简版-苏州市立医院","","实体瘤188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","1","0","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","28/5/2025 20:41:00","levi","28/5/2025 20:41:00"
"143","0","泛实体瘤188基因检测报告-苏州市立医院","","实体瘤188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","1","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","3/9/2025 18:29:28","levi","3/9/2025 18:29:28"
"144","0","泛癌种86基因检测报告-简版-苏州市立医院","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","15/9/2025 16:14:32","levi","15/9/2025 16:14:32"
"145","0","泛癌种86基因检测报告-苏州市立医院","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","levi","25/3/2025 19:31:00","levi","25/3/2025 19:31:00"
